pillar,seed,collapse_rate,intervene_rate
META,193,0.0078125,0.015625
META,187,0.0078125,0.015625
META,434,0.0078125,0.015625
META,352,0.0078125,0.015625
META,346,0.0078125,0.015625
META,420,0.0078125,0.015625
META,408,0.0078125,0.015625
META,391,0.0078125,0.015625
META,385,0.0078125,0.015625
META,384,0.0078125,0.015625
META,390,0.0078125,0.015625
META,409,0.0078125,0.015625
META,347,0.0078125,0.015625
META,421,0.0078125,0.015625
META,435,0.0078125,0.015625
META,353,0.0078125,0.015625
META,186,0.0078125,0.015625
META,192,0.0078125,0.015625
META,179,0.0078125,0.015625
META,145,0.0078125,0.015625
META,151,0.0078125,0.015625
META,19,0.0078125,0.015625
META,25,0.0078125,0.015625
META,31,0.0078125,0.015625
META,233,0.0078125,0.015625
META,227,0.0078125,0.015625
META,223,0.0078125,0.015625
META,237,0.0078125,0.015625
META,35,0.0078125,0.015625
META,21,0.0078125,0.015625
META,169,0.0078125,0.015625
META,155,0.0078125,0.015625
META,141,0.0078125,0.015625
META,196,0.0078125,0.015625
META,182,0.0078125,0.015625
META,419,0.0078125,0.015625
META,357,0.0078125,0.015625
META,431,0.0078125,0.015625
META,425,0.0078125,0.015625
META,343,0.0078125,0.015625
META,394,0.0078125,0.015625
META,380,0.0078125,0.015625
META,381,0.0078125,0.015625
META,395,0.0078125,0.015625
META,424,0.0078125,0.015625
META,342,0.0078125,0.015625
META,356,0.0078125,0.015625
META,430,0.0078125,0.015625
META,418,0.0078125,0.015625
META,183,0.0078125,0.015625
META,197,0.0078125,0.015625
META,140,0.0078125,0.015625
META,154,0.0078125,0.015625
META,168,0.0078125,0.015625
META,20,0.0078125,0.015625
META,34,0.0078125,0.015625
META,236,0.0078125,0.015625
META,222,0.0078125,0.015625
META,208,0.0078125,0.015625
META,234,0.0078125,0.015625
META,220,0.0078125,0.015625
META,22,0.0078125,0.015625
META,36,0.0078125,0.015625
META,142,0.0078125,0.015625
META,156,0.0078125,0.015625
META,181,0.0078125,0.015625
META,195,0.0078125,0.015625
META,368,0.0078125,0.015625
META,340,0.0078125,0.015625
META,426,0.0078125,0.015625
META,432,0.0078125,0.015625
META,354,0.0078125,0.015625
META,383,0.0078125,0.015625
META,397,0.0078125,0.015625
META,396,0.0078125,0.015625
META,382,0.0078125,0.015625
META,433,0.0078125,0.015625
META,355,0.0078125,0.015625
META,341,0.0078125,0.015625
META,427,0.0078125,0.015625
META,369,0.0078125,0.015625
META,194,0.0078125,0.015625
META,180,0.0078125,0.015625
META,157,0.0078125,0.015625
META,143,0.0078125,0.015625
META,37,0.0078125,0.015625
META,23,0.0078125,0.015625
META,221,0.0078125,0.015625
META,235,0.0078125,0.015625
META,209,0.0078125,0.015625
META,210,0.0078125,0.015625
META,204,0.0078125,0.015625
META,238,0.0078125,0.015625
META,12,0.0078125,0.015625
META,166,0.0078125,0.015625
META,172,0.0078125,0.015625
META,199,0.0078125,0.015625
META,402,0.0078125,0.015625
META,364,0.0078125,0.015625
META,370,0.0078125,0.015625
META,416,0.0078125,0.015625
META,358,0.0078125,0.015625
META,359,0.0078125,0.015625
META,371,0.0078125,0.015625
META,417,0.0078125,0.015625
META,403,0.0078125,0.015625
META,365,0.0078125,0.015625
META,198,0.0078125,0.015625
META,173,0.0078125,0.015625
META,167,0.0078125,0.015625
META,13,0.0078125,0.015625
META,239,0.0078125,0.015625
META,205,0.0078125,0.015625
META,211,0.0078125,0.015625
META,207,0.0078125,0.015625
META,213,0.0078125,0.015625
META,11,0.0078125,0.015625
META,39,0.0078125,0.015625
META,171,0.0078125,0.015625
META,165,0.0078125,0.015625
META,159,0.0078125,0.015625
META,415,0.0078125,0.015625
META,373,0.0078125,0.015625
META,367,0.0078125,0.015625
META,401,0.0078125,0.015625
META,429,0.0078125,0.015625
META,398,0.0078125,0.015625
META,399,0.0078125,0.015625
META,428,0.0078125,0.015625
META,366,0.0078125,0.015625
META,400,0.0078125,0.015625
META,414,0.0078125,0.015625
META,372,0.0078125,0.015625
META,158,0.0078125,0.015625
META,164,0.0078125,0.015625
META,170,0.0078125,0.015625
META,38,0.0078125,0.015625
META,10,0.0078125,0.015625
META,212,0.0078125,0.015625
META,206,0.0078125,0.015625
META,202,0.0078125,0.015625
META,216,0.0078125,0.015625
META,28,0.0078125,0.015625
META,14,0.0078125,0.015625
META,148,0.0078125,0.015625
META,174,0.0078125,0.015625
META,160,0.0078125,0.015625
META,438,0.0078125,0.015625
META,376,0.0078125,0.015625
META,410,0.0078125,0.015625
META,404,0.0078125,0.015625
META,362,0.0078125,0.015625
META,389,0.0078125,0.015625
META,388,0.0078125,0.015625
META,405,0.0078125,0.015625
META,363,0.0078125,0.015625
META,377,0.0078125,0.015625
META,411,0.0078125,0.015625
META,439,0.0078125,0.015625
META,161,0.0078125,0.015625
META,175,0.0078125,0.015625
META,149,0.0078125,0.015625
META,15,0.0078125,0.015625
META,29,0.0078125,0.015625
META,217,0.0078125,0.015625
META,203,0.0078125,0.015625
META,229,0.0078125,0.015625
META,215,0.0078125,0.015625
META,201,0.0078125,0.015625
META,17,0.0078125,0.015625
META,163,0.0078125,0.015625
META,177,0.0078125,0.015625
META,188,0.0078125,0.015625
META,349,0.0078125,0.015625
META,361,0.0078125,0.015625
META,407,0.0078125,0.015625
META,413,0.0078125,0.015625
META,375,0.0078125,0.015625
META,412,0.0078125,0.015625
META,374,0.0078125,0.015625
META,360,0.0078125,0.015625
META,406,0.0078125,0.015625
META,348,0.0078125,0.015625
META,189,0.0078125,0.015625
META,176,0.0078125,0.015625
META,162,0.0078125,0.015625
META,16,0.0078125,0.015625
META,200,0.0078125,0.015625
META,214,0.0078125,0.015625
META,228,0.0078125,0.015625
META,273,0.0078125,0.015625
META,267,0.0078125,0.015625
META,7,0.0078125,0.015625
META,298,0.0078125,0.015625
META,65,0.0078125,0.015625
META,71,0.0078125,0.015625
META,59,0.0078125,0.015625
META,105,0.0078125,0.015625
META,111,0.0078125,0.015625
META,139,0.0078125,0.015625
META,307,0.0078125,0.015625
META,461,0.0078125,0.015625
META,475,0.0078125,0.015625
META,313,0.0078125,0.015625
META,449,0.0078125,0.015625
META,448,0.0078125,0.015625
META,474,0.0078125,0.015625
META,312,0.0078125,0.015625
META,306,0.0078125,0.015625
META,460,0.0078125,0.015625
META,138,0.0078125,0.015625
META,110,0.0078125,0.015625
META,104,0.0078125,0.015625
META,58,0.0078125,0.015625
META,70,0.0078125,0.015625
META,64,0.0078125,0.015625
META,299,0.0078125,0.015625
META,6,0.0078125,0.015625
META,266,0.0078125,0.015625
META,272,0.0078125,0.015625
META,264,0.0078125,0.015625
META,270,0.0078125,0.015625
META,258,0.0078125,0.015625
META,4,0.0078125,0.015625
META,99,0.0078125,0.015625
META,72,0.0078125,0.015625
META,66,0.0078125,0.015625
META,112,0.0078125,0.015625
META,106,0.0078125,0.015625
META,310,0.0078125,0.015625
META,476,0.0078125,0.015625
META,462,0.0078125,0.015625
META,304,0.0078125,0.015625
META,338,0.0078125,0.015625
META,489,0.0078125,0.015625
META,488,0.0078125,0.015625
META,339,0.0078125,0.015625
META,463,0.0078125,0.015625
META,305,0.0078125,0.015625
META,311,0.0078125,0.015625
META,477,0.0078125,0.015625
META,107,0.0078125,0.015625
META,113,0.0078125,0.015625
META,67,0.0078125,0.015625
META,73,0.0078125,0.015625
META,98,0.0078125,0.015625
META,5,0.0078125,0.015625
META,259,0.0078125,0.015625
META,271,0.0078125,0.015625
META,265,0.0078125,0.015625
META,249,0.0078125,0.015625
META,261,0.0078125,0.015625
META,275,0.0078125,0.015625
META,1,0.0078125,0.015625
META,88,0.0078125,0.015625
META,77,0.0078125,0.015625
META,63,0.0078125,0.015625
META,117,0.0078125,0.015625
META,103,0.0078125,0.015625
META,329,0.0078125,0.015625
META,473,0.0078125,0.015625
META,315,0.0078125,0.015625
META,301,0.0078125,0.015625
META,467,0.0078125,0.015625
META,498,0.0078125,0.015625
META,499,0.0078125,0.015625
META,300,0.0078125,0.015625
META,466,0.0078125,0.015625
META,472,0.0078125,0.015625
META,314,0.0078125,0.015625
META,328,0.0078125,0.015625
META,102,0.0078125,0.015625
META,116,0.0078125,0.015625
META,62,0.0078125,0.015625
META,76,0.0078125,0.015625
META,89,0.0078125,0.015625
META,0,0.0078125,0.015625
META,274,0.0078125,0.015625
META,260,0.0078125,0.015625
META,248,0.0078125,0.015625
META,276,0.0078125,0.015625
META,262,0.0078125,0.015625
META,2,0.0078125,0.015625
META,289,0.0078125,0.015625
META,48,0.0078125,0.015625
META,60,0.0078125,0.015625
META,74,0.0078125,0.015625
META,128,0.0078125,0.015625
META,100,0.0078125,0.015625
META,114,0.0078125,0.015625
META,458,0.0078125,0.015625
META,464,0.0078125,0.015625
META,302,0.0078125,0.015625
META,316,0.0078125,0.015625
META,470,0.0078125,0.015625
META,317,0.0078125,0.015625
META,471,0.0078125,0.015625
META,465,0.0078125,0.015625
META,303,0.0078125,0.015625
META,459,0.0078125,0.015625
META,115,0.0078125,0.015625
META,101,0.0078125,0.015625
META,129,0.0078125,0.015625
META,75,0.0078125,0.015625
META,61,0.0078125,0.015625
META,49,0.0078125,0.015625
META,3,0.0078125,0.015625
META,288,0.0078125,0.015625
META,263,0.0078125,0.015625
META,277,0.0078125,0.015625
HUM,33,0.13541666666666666,0.3776041666666667
HUM,27,0.13541666666666666,0.3776041666666667
HUM,132,0.08854166666666667,0.3697916666666667
HUM,126,0.125,0.3671875
HUM,495,0.34375,0.4322916666666667
HUM,481,0.14583333333333334,0.3697916666666667
HUM,318,0.11979166666666667,0.3697916666666667
HUM,330,0.22135416666666666,0.4192708333333333
HUM,456,0.23177083333333334,0.4166666666666667
HUM,442,0.1484375,0.375
HUM,324,0.14583333333333334,0.3723958333333333
HUM,287,0.1640625,0.3880208333333333
HUM,293,0.11458333333333333,0.3619791666666667
HUM,278,0.1328125,0.3776041666666667
HUM,244,0.19010416666666666,0.4010416666666667
HUM,250,0.12760416666666666,0.3802083333333333
HUM,251,0.16927083333333334,0.3880208333333333
HUM,245,0.08333333333333333,0.359375
HUM,279,0.18229166666666666,0.3958333333333333
HUM,292,0.140625,0.3932291666666667
HUM,286,0.2682291666666667,0.40625
HUM,443,0.15625,0.3932291666666667
HUM,325,0.2109375,0.4088541666666667
HUM,331,0.2526041666666667,0.40625
HUM,457,0.11197916666666667,0.3671875
HUM,319,0.19791666666666666,0.390625
HUM,480,0.125,0.3671875
HUM,494,0.234375,0.4036458333333333
HUM,127,0.1953125,0.3802083333333333
HUM,133,0.08072916666666667,0.3671875
HUM,26,0.2109375,0.3958333333333333
HUM,32,0.23958333333333334,0.390625
HUM,24,0.203125,0.3958333333333333
HUM,30,0.15885416666666666,0.3880208333333333
HUM,18,0.23697916666666666,0.421875
HUM,119,0.20572916666666666,0.3880208333333333
HUM,125,0.15885416666666666,0.3958333333333333
HUM,131,0.08854166666666667,0.3671875
HUM,482,0.13802083333333334,0.3984375
HUM,496,0.17708333333333334,0.3958333333333333
HUM,469,0.17447916666666666,0.3958333333333333
HUM,327,0.17708333333333334,0.3984375
HUM,441,0.2682291666666667,0.421875
HUM,455,0.14322916666666666,0.3828125
HUM,333,0.17447916666666666,0.3984375
HUM,290,0.23697916666666666,0.4270833333333333
HUM,284,0.08854166666666667,0.359375
HUM,253,0.17708333333333334,0.40625
HUM,247,0.13802083333333334,0.3776041666666667
HUM,246,0.23958333333333334,0.4036458333333333
HUM,252,0.1171875,0.3776041666666667
HUM,285,0.1328125,0.3880208333333333
HUM,291,0.1171875,0.3671875
HUM,454,0.11979166666666667,0.375
HUM,332,0.22916666666666666,0.3958333333333333
HUM,326,0.20052083333333334,0.3880208333333333
HUM,440,0.16927083333333334,0.3854166666666667
HUM,468,0.17708333333333334,0.3880208333333333
HUM,497,0.13020833333333334,0.3776041666666667
HUM,483,0.1796875,0.3958333333333333
HUM,130,0.06510416666666667,0.3515625
HUM,124,0.2421875,0.4140625
HUM,118,0.10416666666666667,0.3697916666666667
HUM,19,0.1640625,0.3932291666666667
HUM,31,0.2552083333333333,0.4244791666666667
HUM,25,0.1328125,0.3802083333333333
HUM,21,0.24739583333333334,0.4192708333333333
HUM,35,0.24479166666666666,0.4244791666666667
HUM,120,0.1015625,0.375
HUM,134,0.2734375,0.4192708333333333
HUM,108,0.16927083333333334,0.3984375
HUM,487,0.328125,0.4270833333333333
HUM,493,0.13020833333333334,0.375
HUM,444,0.11979166666666667,0.3697916666666667
HUM,322,0.13541666666666666,0.3723958333333333
HUM,336,0.1953125,0.4088541666666667
HUM,450,0.2708333333333333,0.4166666666666667
HUM,478,0.10677083333333333,0.3697916666666667
HUM,295,0.09375,0.3671875
HUM,281,0.140625,0.3880208333333333
HUM,256,0.171875,0.4010416666666667
HUM,242,0.15885416666666666,0.3802083333333333
HUM,243,0.13541666666666666,0.3802083333333333
HUM,257,0.09635416666666667,0.3645833333333333
HUM,280,0.1953125,0.4088541666666667
HUM,294,0.14583333333333334,0.3828125
HUM,479,0.12760416666666666,0.3776041666666667
HUM,337,0.1015625,0.3619791666666667
HUM,451,0.12239583333333333,0.3723958333333333
HUM,445,0.1484375,0.40625
HUM,323,0.171875,0.4088541666666667
HUM,492,0.265625,0.4166666666666667
HUM,486,0.09375,0.3697916666666667
HUM,109,0.10416666666666667,0.3619791666666667
HUM,135,0.140625,0.390625
HUM,121,0.09114583333333333,0.3645833333333333
HUM,34,0.15885416666666666,0.4166666666666667
HUM,20,0.20833333333333334,0.4114583333333333
HUM,36,0.12760416666666666,0.3802083333333333
HUM,22,0.078125,0.3723958333333333
HUM,137,0.20833333333333334,0.3880208333333333
HUM,123,0.21614583333333334,0.40625
HUM,490,0.15625,0.3932291666666667
HUM,484,0.125,0.3854166666666667
HUM,453,0.140625,0.3671875
HUM,335,0.24479166666666666,0.4244791666666667
HUM,321,0.18229166666666666,0.3880208333333333
HUM,447,0.21354166666666666,0.3880208333333333
HUM,309,0.11458333333333333,0.3723958333333333
HUM,282,0.12760416666666666,0.3880208333333333
HUM,296,0.2604166666666667,0.4166666666666667
HUM,241,0.1328125,0.3671875
HUM,255,0.21354166666666666,0.4192708333333333
HUM,269,0.15364583333333334,0.3828125
HUM,268,0.16666666666666666,0.3828125
HUM,254,0.1171875,0.3723958333333333
HUM,240,0.15885416666666666,0.390625
HUM,297,0.15104166666666666,0.3802083333333333
HUM,283,0.22395833333333334,0.4010416666666667
HUM,308,0.10677083333333333,0.3645833333333333
HUM,320,0.1875,0.40625
HUM,446,0.13020833333333334,0.3697916666666667
HUM,452,0.19270833333333334,0.3802083333333333
HUM,334,0.22135416666666666,0.4192708333333333
HUM,485,0.14583333333333334,0.390625
HUM,491,0.23177083333333334,0.4010416666666667
HUM,122,0.1484375,0.3697916666666667
HUM,136,0.15625,0.4010416666666667
HUM,23,0.3072916666666667,0.4348958333333333
HUM,37,0.21614583333333334,0.3854166666666667
HUM,50,0.14322916666666666,0.3854166666666667
HUM,44,0.09114583333333333,0.3645833333333333
HUM,192,0.09375,0.3671875
HUM,78,0.09895833333333333,0.3723958333333333
HUM,186,0.171875,0.3958333333333333
HUM,4,0.16145833333333334,0.390625
HUM,93,0.2942708333333333,0.4427083333333333
HUM,87,0.09114583333333333,0.3645833333333333
HUM,179,0.10677083333333333,0.3645833333333333
HUM,151,0.1484375,0.3880208333333333
HUM,145,0.1875,0.3958333333333333
HUM,390,0.1171875,0.3619791666666667
HUM,384,0.11197916666666667,0.3880208333333333
HUM,409,0.15885416666666666,0.3958333333333333
HUM,435,0.17708333333333334,0.3802083333333333
HUM,353,0.2265625,0.4114583333333333
HUM,347,0.15885416666666666,0.3958333333333333
HUM,421,0.24739583333333334,0.4375
HUM,227,0.3385416666666667,0.4375
HUM,233,0.16145833333333334,0.3932291666666667
HUM,232,0.1015625,0.375
HUM,226,0.2994791666666667,0.40625
HUM,346,0.09895833333333333,0.3776041666666667
HUM,420,0.22395833333333334,0.4088541666666667
HUM,434,0.1875,0.3880208333333333
HUM,352,0.1953125,0.4010416666666667
HUM,408,0.15104166666666666,0.3984375
HUM,385,0.13541666666666666,0.375
HUM,391,0.13802083333333334,0.3802083333333333
HUM,144,0.171875,0.3828125
HUM,150,0.1640625,0.3828125
HUM,86,0.203125,0.3984375
HUM,178,0.1796875,0.3854166666666667
HUM,92,0.125,0.3619791666666667
HUM,79,0.1015625,0.359375
HUM,5,0.13541666666666666,0.3802083333333333
HUM,187,0.1328125,0.3776041666666667
HUM,193,0.1640625,0.3828125
HUM,45,0.13802083333333334,0.375
HUM,51,0.13802083333333334,0.3854166666666667
HUM,47,0.2760416666666667,0.4427083333333333
HUM,53,0.3098958333333333,0.4296875
HUM,185,0.10677083333333333,0.3723958333333333
HUM,7,0.140625,0.3854166666666667
HUM,191,0.140625,0.3854166666666667
HUM,84,0.22135416666666666,0.40625
HUM,90,0.22395833333333334,0.3932291666666667
HUM,146,0.21875,0.3984375
HUM,152,0.3645833333333333,0.4635416666666667
HUM,387,0.14583333333333334,0.390625
HUM,393,0.12239583333333333,0.3776041666666667
HUM,378,0.1953125,0.4010416666666667
HUM,422,0.265625,0.4375
HUM,344,0.09375,0.3619791666666667
HUM,350,0.18489583333333334,0.390625
HUM,436,0.19791666666666666,0.3828125
HUM,218,0.14583333333333334,0.3802083333333333
HUM,230,0.140625,0.3958333333333333
HUM,224,0.21614583333333334,0.3932291666666667
HUM,225,0.08333333333333333,0.3671875
HUM,231,0.23697916666666666,0.4114583333333333
HUM,219,0.16666666666666666,0.3958333333333333
HUM,351,0.2786458333333333,0.4479166666666667
HUM,437,0.2109375,0.40625
HUM,423,0.2421875,0.4140625
HUM,345,0.3177083333333333,0.4348958333333333
HUM,379,0.1875,0.4140625
HUM,392,0.16145833333333334,0.390625
HUM,386,0.11979166666666667,0.359375
HUM,153,0.20052083333333334,0.40625
HUM,147,0.10677083333333333,0.3671875
HUM,91,0.2864583333333333,0.4427083333333333
HUM,85,0.234375,0.4140625
HUM,190,0.140625,0.3697916666666667
HUM,6,0.24479166666666666,0.4322916666666667
HUM,184,0.20052083333333334,0.3984375
HUM,52,0.09114583333333333,0.3645833333333333
HUM,46,0.125,0.3697916666666667
HUM,180,0.125,0.3723958333333333
HUM,2,0.11197916666666667,0.3567708333333333
HUM,194,0.1953125,0.3958333333333333
HUM,42,0.059895833333333336,0.3567708333333333
HUM,56,0.140625,0.359375
HUM,143,0.15625,0.3828125
HUM,157,0.16666666666666666,0.3958333333333333
HUM,81,0.09375,0.3619791666666667
HUM,95,0.11979166666666667,0.390625
HUM,382,0.1484375,0.3828125
HUM,396,0.22395833333333334,0.4166666666666667
HUM,341,0.11197916666666667,0.3828125
HUM,427,0.06510416666666667,0.3619791666666667
HUM,433,0.19791666666666666,0.3984375
HUM,355,0.1953125,0.3932291666666667
HUM,369,0.20833333333333334,0.3880208333333333
HUM,235,0.09375,0.3541666666666667
HUM,221,0.22395833333333334,0.421875
HUM,209,0.24739583333333334,0.4114583333333333
HUM,208,0.16666666666666666,0.390625
HUM,220,0.19010416666666666,0.390625
HUM,234,0.109375,0.3671875
HUM,368,0.22395833333333334,0.4140625
HUM,432,0.15625,0.390625
HUM,354,0.1484375,0.3776041666666667
HUM,340,0.16145833333333334,0.3776041666666667
HUM,426,0.18229166666666666,0.3984375
HUM,397,0.09895833333333333,0.359375
HUM,383,0.18489583333333334,0.3854166666666667
HUM,94,0.13541666666666666,0.3697916666666667
HUM,80,0.12760416666666666,0.3984375
HUM,156,0.11458333333333333,0.3671875
HUM,142,0.13802083333333334,0.3854166666666667
HUM,57,0.109375,0.3697916666666667
HUM,43,0.2265625,0.40625
HUM,195,0.2526041666666667,0.421875
HUM,3,0.1015625,0.3671875
HUM,181,0.1640625,0.3880208333333333
HUM,69,0.19270833333333334,0.4010416666666667
HUM,197,0.22135416666666666,0.3932291666666667
HUM,183,0.13020833333333334,0.3854166666666667
HUM,1,0.13802083333333334,0.3932291666666667
HUM,55,0.0703125,0.3645833333333333
HUM,41,0.11197916666666667,0.375
HUM,154,0.13802083333333334,0.3828125
HUM,140,0.11979166666666667,0.3776041666666667
HUM,96,0.09635416666666667,0.3802083333333333
HUM,168,0.13802083333333334,0.3697916666666667
HUM,82,0.171875,0.3932291666666667
HUM,395,0.15364583333333334,0.3932291666666667
HUM,381,0.16666666666666666,0.3984375
HUM,356,0.109375,0.3619791666666667
HUM,430,0.14322916666666666,0.3932291666666667
HUM,424,0.13802083333333334,0.3828125
HUM,342,0.15625,0.3932291666666667
HUM,418,0.24479166666666666,0.4322916666666667
HUM,222,0.28125,0.421875
HUM,236,0.09895833333333333,0.3645833333333333
HUM,237,0.08333333333333333,0.3619791666666667
HUM,223,0.2421875,0.4244791666666667
HUM,419,0.10677083333333333,0.3645833333333333
HUM,425,0.21875,0.40625
HUM,343,0.1953125,0.3958333333333333
HUM,357,0.08072916666666667,0.3645833333333333
HUM,431,0.10416666666666667,0.3697916666666667
HUM,380,0.21614583333333334,0.4010416666666667
HUM,394,0.2682291666666667,0.40625
HUM,83,0.15104166666666666,0.3854166666666667
HUM,97,0.20572916666666666,0.40625
HUM,169,0.19010416666666666,0.3958333333333333
HUM,141,0.11979166666666667,0.3828125
HUM,155,0.140625,0.3828125
HUM,40,0.14583333333333334,0.3697916666666667
HUM,54,0.23177083333333334,0.4036458333333333
HUM,0,0.22916666666666666,0.4166666666666667
HUM,182,0.12239583333333333,0.3854166666666667
HUM,68,0.23958333333333334,0.4114583333333333
HUM,196,0.18489583333333334,0.3880208333333333
HUM,71,0.13541666666666666,0.3880208333333333
HUM,65,0.2994791666666667,0.4453125
HUM,59,0.08333333333333333,0.3645833333333333
HUM,158,0.17447916666666666,0.40625
HUM,170,0.2682291666666667,0.3984375
HUM,164,0.125,0.3854166666666667
HUM,399,0.19010416666666666,0.4036458333333333
HUM,428,0.19010416666666666,0.3854166666666667
HUM,414,0.3880208333333333,0.4609375
HUM,372,0.1015625,0.3723958333333333
HUM,366,0.1640625,0.3984375
HUM,400,0.1796875,0.3854166666666667
HUM,206,0.25,0.4088541666666667
HUM,212,0.07291666666666667,0.3567708333333333
HUM,213,0.21354166666666666,0.4010416666666667
HUM,207,0.23177083333333334,0.4010416666666667
HUM,367,0.07552083333333333,0.3463541666666667
HUM,401,0.234375,0.4166666666666667
HUM,415,0.15364583333333334,0.3932291666666667
HUM,373,0.140625,0.3880208333333333
HUM,429,0.22395833333333334,0.3958333333333333
HUM,398,0.14322916666666666,0.375
HUM,165,0.15104166666666666,0.3828125
HUM,171,0.11197916666666667,0.3671875
HUM,159,0.19270833333333334,0.4010416666666667
HUM,58,0.1875,0.3932291666666667
HUM,64,0.13802083333333334,0.3932291666666667
HUM,70,0.0859375,0.359375
HUM,198,0.18489583333333334,0.3958333333333333
HUM,66,0.1875,0.4114583333333333
HUM,72,0.2682291666666667,0.4348958333333333
HUM,167,0.1171875,0.3723958333333333
HUM,99,0.2109375,0.4114583333333333
HUM,173,0.125,0.3828125
HUM,359,0.16927083333333334,0.3958333333333333
HUM,403,0.203125,0.4088541666666667
HUM,365,0.125,0.3828125
HUM,371,0.125,0.3776041666666667
HUM,417,0.171875,0.3932291666666667
HUM,239,0.09375,0.3619791666666667
HUM,211,0.10416666666666667,0.3723958333333333
HUM,205,0.2630208333333333,0.421875
HUM,204,0.1875,0.390625
HUM,210,0.2630208333333333,0.40625
HUM,238,0.171875,0.3958333333333333
HUM,370,0.11197916666666667,0.3802083333333333
HUM,416,0.2265625,0.4088541666666667
HUM,402,0.1875,0.4010416666666667
HUM,364,0.2552083333333333,0.4088541666666667
HUM,358,0.19270833333333334,0.3880208333333333
HUM,172,0.13020833333333334,0.3567708333333333
HUM,166,0.11979166666666667,0.3619791666666667
HUM,98,0.2786458333333333,0.4296875
HUM,73,0.10416666666666667,0.3776041666666667
HUM,199,0.265625,0.4114583333333333
HUM,67,0.3020833333333333,0.4427083333333333
HUM,63,0.10677083333333333,0.3723958333333333
HUM,189,0.18229166666666666,0.4010416666666667
HUM,77,0.21354166666666666,0.40625
HUM,162,0.11458333333333333,0.3880208333333333
HUM,176,0.14322916666666666,0.3723958333333333
HUM,88,0.0703125,0.3567708333333333
HUM,360,0.19010416666666666,0.4114583333333333
HUM,406,0.11458333333333333,0.375
HUM,412,0.234375,0.4088541666666667
HUM,374,0.171875,0.3984375
HUM,348,0.1953125,0.3958333333333333
HUM,214,0.23177083333333334,0.4270833333333333
HUM,200,0.1875,0.375
HUM,228,0.2109375,0.4192708333333333
HUM,229,0.15885416666666666,0.3932291666666667
HUM,201,0.12239583333333333,0.375
HUM,215,0.13541666666666666,0.3776041666666667
HUM,349,0.09114583333333333,0.3619791666666667
HUM,413,0.171875,0.4036458333333333
HUM,375,0.19791666666666666,0.4036458333333333
HUM,361,0.20572916666666666,0.4036458333333333
HUM,407,0.09375,0.3619791666666667
HUM,177,0.20833333333333334,0.3984375
HUM,89,0.12239583333333333,0.3723958333333333
HUM,163,0.15625,0.375
HUM,188,0.2604166666666667,0.4140625
HUM,76,0.1484375,0.3880208333333333
HUM,62,0.09114583333333333,0.3828125
HUM,48,0.11197916666666667,0.3645833333333333
HUM,74,0.09635416666666667,0.3671875
HUM,8,0.16927083333333334,0.4166666666666667
HUM,60,0.16666666666666666,0.4010416666666667
HUM,175,0.15885416666666666,0.4036458333333333
HUM,161,0.13802083333333334,0.3776041666666667
HUM,149,0.16927083333333334,0.375
HUM,388,0.19010416666666666,0.390625
HUM,377,0.13802083333333334,0.375
HUM,411,0.09635416666666667,0.3671875
HUM,405,0.234375,0.3958333333333333
HUM,363,0.10416666666666667,0.3697916666666667
HUM,439,0.2708333333333333,0.4166666666666667
HUM,203,0.21354166666666666,0.3880208333333333
HUM,217,0.0703125,0.3515625
HUM,216,0.13020833333333334,0.3854166666666667
HUM,202,0.125,0.3697916666666667
HUM,438,0.22395833333333334,0.4192708333333333
HUM,404,0.2578125,0.4114583333333333
HUM,362,0.07291666666666667,0.3515625
HUM,376,0.234375,0.4036458333333333
HUM,410,0.12239583333333333,0.3619791666666667
HUM,389,0.22395833333333334,0.4010416666666667
HUM,148,0.049479166666666664,0.3489583333333333
HUM,160,0.1875,0.3984375
HUM,174,0.13802083333333334,0.3932291666666667
HUM,61,0.078125,0.3619791666666667
HUM,75,0.13802083333333334,0.3880208333333333
HUM,9,0.13541666666666666,0.3802083333333333
HUM,49,0.15625,0.375
HUM,12,0.2578125,0.4270833333333333
HUM,113,0.13802083333333334,0.3723958333333333
HUM,107,0.20572916666666666,0.3958333333333333
HUM,488,0.14583333333333334,0.4036458333333333
HUM,339,0.11458333333333333,0.3697916666666667
HUM,311,0.296875,0.4270833333333333
HUM,477,0.1796875,0.390625
HUM,463,0.23958333333333334,0.4166666666666667
HUM,305,0.19791666666666666,0.4010416666666667
HUM,259,0.265625,0.4322916666666667
HUM,265,0.1171875,0.3723958333333333
HUM,271,0.2786458333333333,0.4244791666666667
HUM,270,0.15885416666666666,0.390625
HUM,264,0.20052083333333334,0.390625
HUM,258,0.22135416666666666,0.40625
HUM,462,0.18229166666666666,0.3958333333333333
HUM,304,0.1328125,0.3723958333333333
HUM,310,0.22135416666666666,0.390625
HUM,476,0.14583333333333334,0.3776041666666667
HUM,338,0.1875,0.3880208333333333
HUM,489,0.13802083333333334,0.3723958333333333
HUM,106,0.2421875,0.4244791666666667
HUM,112,0.12239583333333333,0.3619791666666667
HUM,13,0.1875,0.3958333333333333
HUM,11,0.21875,0.40625
HUM,39,0.15364583333333334,0.4036458333333333
HUM,138,0.19010416666666666,0.40625
HUM,104,0.1875,0.3958333333333333
HUM,110,0.2708333333333333,0.4244791666666667
HUM,448,0.13541666666666666,0.3880208333333333
HUM,306,0.13802083333333334,0.3958333333333333
HUM,460,0.059895833333333336,0.359375
