exp_id,mode,pillar,seed,seed_source,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,18,meta,gemma:7b,18,0,NONE,0,NONE,0,0,NONE,0,NONE,0,377,0,0.0,,20.05955195426941,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,19,meta,gemma:7b,19,0,NONE,0,NONE,0,0,NONE,0,NONE,0,289,0,0.0,,20.147433042526245,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,20,meta,gemma:7b,20,0,NONE,0,NONE,0,0,NONE,0,NONE,0,375,0,0.0,,20.4621319770813,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,21,meta,gemma:7b,21,0,NONE,0,NONE,0,0,NONE,0,NONE,0,358,0,0.0,,20.5594379901886,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,22,meta,gemma:7b,22,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.157655239105225,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,23,meta,gemma:7b,23,0,NONE,0,NONE,0,0,NONE,0,NONE,0,353,0,0.0,,20.051156044006348,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,24,meta,gemma:7b,24,0,NONE,0,NONE,0,0,NONE,0,NONE,1,246,1,0.0040650406504065045,,20.464980125427246,44.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,25,meta,gemma:7b,25,0,NONE,0,NONE,0,0,NONE,0,NONE,0,362,0,0.0,,20.876379251480103,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,26,meta,gemma:7b,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.809568166732788,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,27,meta,gemma:7b,27,0,NONE,0,NONE,0,0,NONE,0,NONE,0,362,0,0.0,,20.5067720413208,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,28,meta,gemma:7b,28,0,NONE,0,NONE,0,0,NONE,0,NONE,0,345,0,0.0,,20.491662979125977,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,ETH,29,meta,gemma:7b,29,0,NONE,0,NONE,0,0,NONE,0,NONE,0,367,0,0.0,,20.924700021743774,0.0
