exp_id,mode,pillar,seed,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-RE30,controlled,META,12,gpt2,12,1,BUDGET_EXCEEDED,1,REP,1,1,REP,1,BUDGET_EXHAUSTED,1,402,100,0.24875621890547264,73.0,22.48237705230713,55.0
vNEXT-RE30,controlled,META,13,gpt2,13,0,NONE,0,NONE,0,0,NONE,0,NONE,1,470,28,0.059574468085106386,73.0,30.70341396331787,31.0
vNEXT-RE30,controlled,META,14,gpt2,14,0,NONE,0,NONE,0,0,NONE,0,NONE,1,530,39,0.07358490566037736,163.0,31.638417959213257,6.0
vNEXT-RE30,controlled,META,15,gpt2,15,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,14,0.026565464895635674,220.0,37.11069893836975,0.0
vNEXT-RE30,controlled,META,16,gpt2,16,0,NONE,0,NONE,0,0,NONE,0,NONE,1,528,32,0.06060606060606061,96.0,38.24640893936157,36.0
vNEXT-RE30,controlled,META,17,gpt2,17,0,NONE,0,NONE,0,0,NONE,0,NONE,1,526,30,0.057034220532319393,93.0,34.99583387374878,26.0
vNEXT-RE30,controlled,META,18,gpt2,18,0,NONE,0,NONE,0,0,NONE,0,NONE,1,525,21,0.04,70.0,36.06033420562744,35.0
vNEXT-RE30,controlled,META,19,gpt2,19,0,NONE,0,NONE,0,0,NONE,0,NONE,1,280,8,0.02857142857142857,50.0,18.206123113632202,33.0
vNEXT-RE30,controlled,META,20,gpt2,20,0,NONE,0,NONE,0,0,NONE,0,NONE,1,535,31,0.05794392523364486,140.0,36.68597602844238,0.0
vNEXT-RE30,controlled,META,21,gpt2,21,1,BUDGET_EXCEEDED,1,REP,1,1,REP,1,BUDGET_EXHAUSTED,1,405,100,0.24691358024691357,98.0,23.146809101104736,40.0
vNEXT-RE30,controlled,META,22,gpt2,22,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,12,0.022684310018903593,213.0,37.35948991775513,0.0
vNEXT-RE30,controlled,META,23,gpt2,23,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,19,0.036053130929791274,83.0,37.36555790901184,25.0
vNEXT-RE30,controlled,META,24,gpt2,24,0,NONE,0,NONE,0,0,NONE,0,NONE,1,525,39,0.07428571428571429,87.0,34.9919548034668,25.0
vNEXT-RE30,controlled,META,25,gpt2,25,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,80,0.15122873345935728,97.0,32.25750184059143,45.0
vNEXT-RE30,controlled,META,26,gpt2,26,0,NONE,0,NONE,0,0,NONE,0,NONE,1,524,53,0.10114503816793893,119.0,33.5209801197052,30.0
vNEXT-RE30,controlled,META,27,gpt2,27,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,27,0.05084745762711865,99.0,37.12709617614746,36.0
vNEXT-RE30,controlled,META,28,gpt2,28,0,NONE,0,NONE,0,0,NONE,0,NONE,0,91,0,0.0,,3.5487799644470215,0.0
vNEXT-RE30,controlled,META,29,gpt2,29,0,NONE,0,NONE,0,0,NONE,0,NONE,1,321,22,0.06853582554517133,140.0,19.673957109451294,3.0
vNEXT-RE30,baseline,STEM,0,gpt2,0,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,14,0,0.0,,0.12208223342895508,0.0
vNEXT-RE30,baseline,STEM,1,gpt2,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,224,0,0.0,,12.05009913444519,0.0
vNEXT-RE30,baseline,STEM,2,gpt2,2,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,17,0,0.0,,0.12349295616149902,0.0
vNEXT-RE30,baseline,STEM,3,gpt2,3,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,19,0,0.0,,0.14562702178955078,0.0
vNEXT-RE30,baseline,STEM,4,gpt2,4,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,24,0,0.0,,0.145035982131958,0.0
vNEXT-RE30,baseline,STEM,5,gpt2,5,1,REP,1,REP,0,1,REP,0,NONE,0,101,0,0.0,,4.0637407302856445,0.0
vNEXT-RE30,baseline,STEM,6,gpt2,6,1,REP,1,REP,0,1,REP,0,NONE,0,233,0,0.0,,12.30349612236023,0.0
vNEXT-RE30,baseline,STEM,7,gpt2,7,1,REP,1,REP,0,1,REP,0,NONE,0,170,0,0.0,,8.28591799736023,0.0
vNEXT-RE30,baseline,STEM,8,gpt2,8,1,REP,1,REP,0,1,REP,0,NONE,0,143,0,0.0,,6.27501106262207,0.0
vNEXT-RE30,baseline,STEM,9,gpt2,9,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,29,0,0.0,,0.1444101333618164,0.0
vNEXT-RE30,baseline,STEM,10,gpt2,10,1,REP,1,REP,0,1,REP,0,NONE,0,127,0,0.0,,5.251672983169556,0.0
vNEXT-RE30,baseline,STEM,11,gpt2,11,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,23,0,0.0,,0.14404511451721191,0.0
vNEXT-RE30,baseline,STEM,12,gpt2,12,1,REP,1,REP,0,1,REP,0,NONE,0,119,0,0.0,,4.835277080535889,0.0
vNEXT-RE30,baseline,STEM,13,gpt2,13,1,REP,1,REP,0,1,REP,0,NONE,0,261,0,0.0,,16.395461797714233,0.0
vNEXT-RE30,baseline,STEM,14,gpt2,14,1,REP,1,REP,0,1,REP,0,NONE,0,114,0,0.0,,4.754406929016113,0.0
vNEXT-RE30,baseline,STEM,15,gpt2,15,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,17,0,0.0,,0.13172507286071777,0.0
vNEXT-RE30,baseline,STEM,16,gpt2,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,210,0,0.0,,11.240692853927612,0.0
vNEXT-RE30,baseline,STEM,17,gpt2,17,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,18,0,0.0,,0.1383960247039795,0.0
vNEXT-RE30,baseline,STEM,18,gpt2,18,1,REP,1,REP,0,1,REP,0,NONE,0,122,0,0.0,,5.036496877670288,0.0
vNEXT-RE30,baseline,STEM,19,gpt2,19,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,18,0,0.0,,0.14961814880371094,0.0
vNEXT-RE30,baseline,STEM,20,gpt2,20,1,REP,1,REP,0,1,REP,0,NONE,0,124,0,0.0,,5.350718021392822,0.0
vNEXT-RE30,baseline,STEM,21,gpt2,21,1,REP,1,REP,0,1,REP,0,NONE,0,103,0,0.0,,3.59130597114563,0.0
vNEXT-RE30,baseline,STEM,22,gpt2,22,1,REP,1,REP,0,1,REP,0,NONE,0,198,0,0.0,,10.200588941574097,0.0
vNEXT-RE30,baseline,STEM,23,gpt2,23,1,REP,1,REP,0,1,REP,0,NONE,0,141,0,0.0,,5.65941596031189,0.0
vNEXT-RE30,baseline,STEM,24,gpt2,24,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,95,0,0.0,,2.9487602710723877,0.0
vNEXT-RE30,baseline,STEM,25,gpt2,25,1,REP,1,REP,0,1,REP,0,NONE,0,324,0,0.0,,22.105373859405518,0.0
vNEXT-RE30,baseline,STEM,26,gpt2,26,1,REP,1,REP,0,1,REP,0,NONE,0,210,0,0.0,,10.748355150222778,0.0
vNEXT-RE30,baseline,STEM,27,gpt2,27,1,REP,1,REP,0,1,REP,0,NONE,0,162,0,0.0,,6.939695119857788,0.0
vNEXT-RE30,baseline,STEM,28,gpt2,28,1,REP,1,REP,0,1,REP,0,NONE,0,105,0,0.0,,3.6318840980529785,0.0
vNEXT-RE30,baseline,STEM,29,gpt2,29,1,REP,1,REP,0,1,REP,0,NONE,0,138,0,0.0,,5.79324197769165,0.0
vNEXT-RE30,controlled,STEM,0,gpt2,0,0,NONE,0,NONE,0,0,NONE,0,NONE,1,524,87,0.16603053435114504,14.0,33.958624839782715,51.0
vNEXT-RE30,controlled,STEM,1,gpt2,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,224,0,0.0,,11.976687908172607,0.0
vNEXT-RE30,controlled,STEM,2,gpt2,2,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,17,0.03225806451612903,17.0,38.824174880981445,51.0
vNEXT-RE30,controlled,STEM,3,gpt2,3,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,31,0.05860113421550094,19.0,34.85934591293335,48.0
vNEXT-RE30,controlled,STEM,4,gpt2,4,0,NONE,0,NONE,0,0,NONE,0,NONE,1,534,43,0.08052434456928839,24.0,34.24996304512024,47.0
vNEXT-RE30,controlled,STEM,5,gpt2,5,0,NONE,0,NONE,0,0,NONE,0,NONE,1,321,42,0.1308411214953271,101.0,18.392611026763916,31.0
vNEXT-RE30,controlled,STEM,6,gpt2,6,0,NONE,0,NONE,0,0,NONE,0,NONE,1,549,32,0.058287795992714025,233.0,34.94170808792114,0.0
vNEXT-RE30,controlled,STEM,7,gpt2,7,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,32,0.060263653483992465,170.0,37.828402280807495,0.0
vNEXT-RE30,controlled,STEM,8,gpt2,8,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,56,0.1050656660412758,143.0,34.08570313453674,0.0
vNEXT-RE30,controlled,STEM,9,gpt2,9,0,NONE,0,NONE,0,0,NONE,0,NONE,1,539,85,0.15769944341372913,29.0,32.39122915267944,46.0
vNEXT-RE30,controlled,STEM,10,gpt2,10,0,NONE,0,NONE,0,0,NONE,0,NONE,1,534,72,0.1348314606741573,127.0,33.784627199172974,16.0
vNEXT-RE30,controlled,STEM,11,gpt2,11,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,21,0.039399624765478425,23.0,37.49551200866699,45.0
vNEXT-RE30,controlled,STEM,12,gpt2,12,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,52,0.0975609756097561,119.0,32.802659034729004,15.0
vNEXT-RE30,controlled,STEM,13,gpt2,13,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,33,0.062381852551984876,261.0,32.990264892578125,0.0
vNEXT-RE30,controlled,STEM,14,gpt2,14,0,NONE,0,NONE,0,0,NONE,0,NONE,1,528,30,0.056818181818181816,114.0,38.7426438331604,24.0
vNEXT-RE30,controlled,STEM,15,gpt2,15,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,13,0.024667931688804556,17.0,41.02879881858826,45.0
vNEXT-RE30,controlled,STEM,16,gpt2,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,210,0,0.0,,11.17192816734314,0.0
vNEXT-RE30,controlled,STEM,17,gpt2,17,0,NONE,0,NONE,0,0,NONE,0,NONE,1,528,28,0.05303030303030303,18.0,42.05029487609863,43.0
vNEXT-RE30,controlled,STEM,18,gpt2,18,0,NONE,0,NONE,0,0,NONE,0,NONE,1,532,68,0.12781954887218044,122.0,34.44903612136841,13.0
vNEXT-RE30,controlled,STEM,19,gpt2,19,0,NONE,0,NONE,0,0,NONE,0,NONE,1,153,32,0.20915032679738563,18.0,7.871128082275391,78.0
vNEXT-RE30,controlled,STEM,20,gpt2,20,0,NONE,0,NONE,0,0,NONE,0,NONE,1,526,84,0.1596958174904943,124.0,30.788190841674805,16.0
vNEXT-RE30,controlled,STEM,21,gpt2,21,0,NONE,0,NONE,0,0,NONE,0,NONE,1,540,64,0.11851851851851852,103.0,33.55586314201355,42.0
vNEXT-RE30,controlled,STEM,22,gpt2,22,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,15,0.02824858757062147,198.0,36.19480085372925,0.0
vNEXT-RE30,controlled,STEM,23,gpt2,23,0,NONE,0,NONE,0,0,NONE,0,NONE,1,544,53,0.0974264705882353,141.0,33.165658950805664,3.0
vNEXT-RE30,controlled,STEM,24,gpt2,24,0,NONE,0,NONE,0,0,NONE,0,NONE,1,519,7,0.01348747591522158,95.0,41.04133200645447,14.0
vNEXT-RE30,controlled,STEM,25,gpt2,25,0,NONE,0,NONE,0,0,NONE,0,NONE,1,539,8,0.014842300556586271,324.0,41.92762804031372,0.0
vNEXT-RE30,controlled,STEM,26,gpt2,26,0,NONE,0,NONE,0,0,NONE,0,NONE,1,540,13,0.024074074074074074,210.0,37.845062255859375,0.0
vNEXT-RE30,controlled,STEM,27,gpt2,27,0,NONE,0,NONE,0,0,NONE,0,NONE,1,546,45,0.08241758241758242,162.0,33.28735589981079,0.0
vNEXT-RE30,controlled,STEM,28,gpt2,28,0,NONE,0,NONE,0,0,NONE,0,NONE,1,542,14,0.025830258302583026,105.0,39.19957399368286,20.0
vNEXT-RE30,controlled,STEM,29,gpt2,29,0,NONE,0,NONE,0,0,NONE,0,NONE,1,537,70,0.1303538175046555,138.0,31.22645878791809,5.0
vNEXT-RE30,baseline,TEMP,0,gpt2,0,1,REP,1,REP,0,1,REP,0,NONE,0,195,0,0.0,,9.76662015914917,0.0
vNEXT-RE30,baseline,TEMP,1,gpt2,1,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,85,0,0.0,,2.9227840900421143,0.0
vNEXT-RE30,baseline,TEMP,2,gpt2,2,1,REP,1,REP,0,1,REP,0,NONE,0,169,0,0.0,,7.264415979385376,0.0
vNEXT-RE30,baseline,TEMP,3,gpt2,3,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,53,0,0.0,,1.5991857051849365,0.0
vNEXT-RE30,baseline,TEMP,4,gpt2,4,1,REP,1,REP,0,1,REP,0,NONE,0,85,0,0.0,,3.098522186279297,0.0
vNEXT-RE30,baseline,TEMP,5,gpt2,5,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,52,0,0.0,,1.5409626960754395,0.0
vNEXT-RE30,baseline,TEMP,6,gpt2,6,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,74,0,0.0,,2.564321994781494,0.0
vNEXT-RE30,baseline,TEMP,7,gpt2,7,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,64,0,0.0,,2.121609926223755,0.0
vNEXT-RE30,baseline,TEMP,8,gpt2,8,1,REP,1,REP,0,1,REP,0,NONE,0,135,0,0.0,,5.917421817779541,0.0
vNEXT-RE30,baseline,TEMP,9,gpt2,9,1,REP,1,REP,0,1,REP,0,NONE,0,202,0,0.0,,10.487794876098633,0.0
vNEXT-RE30,baseline,TEMP,10,gpt2,10,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,76,0,0.0,,2.7293310165405273,0.0
vNEXT-RE30,baseline,TEMP,11,gpt2,11,1,REP,1,REP,0,1,REP,0,NONE,0,107,0,0.0,,4.3428332805633545,0.0
vNEXT-RE30,baseline,TEMP,12,gpt2,12,1,REP,1,REP,0,1,REP,0,NONE,0,126,0,0.0,,5.414808750152588,0.0
vNEXT-RE30,baseline,TEMP,13,gpt2,13,1,REP,1,REP,0,1,REP,0,NONE,0,103,0,0.0,,4.140549898147583,0.0
vNEXT-RE30,baseline,TEMP,14,gpt2,14,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,63,0,0.0,,2.3458809852600098,0.0
vNEXT-RE30,baseline,TEMP,15,gpt2,15,1,REP,1,REP,0,1,REP,0,NONE,0,141,0,0.0,,6.562434196472168,0.0
vNEXT-RE30,baseline,TEMP,16,gpt2,16,1,REP,1,REP,0,1,REP,0,NONE,0,315,0,0.0,,21.861813068389893,0.0
vNEXT-RE30,baseline,TEMP,17,gpt2,17,1,REP,1,REP,0,1,REP,0,NONE,0,85,0,0.0,,2.9730820655822754,0.0
vNEXT-RE30,baseline,TEMP,18,gpt2,18,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,74,0,0.0,,2.9623639583587646,0.0
vNEXT-RE30,baseline,TEMP,19,gpt2,19,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,77,0,0.0,,2.885434150695801,0.0
vNEXT-RE30,baseline,TEMP,20,gpt2,20,1,REP,1,REP,0,1,REP,0,NONE,0,108,0,0.0,,4.245467901229858,0.0
vNEXT-RE30,baseline,TEMP,21,gpt2,21,1,REP,1,REP,0,1,REP,0,NONE,0,176,0,0.0,,8.969980001449585,0.0
vNEXT-RE30,baseline,TEMP,22,gpt2,22,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,73,0,0.0,,2.747095823287964,0.0
vNEXT-RE30,baseline,TEMP,23,gpt2,23,1,REP,1,REP,0,1,REP,0,NONE,0,89,0,0.0,,3.7540977001190186,0.0
vNEXT-RE30,baseline,TEMP,24,gpt2,24,1,REP,1,REP,0,1,REP,0,NONE,0,89,0,0.0,,3.6434221267700195,0.0
vNEXT-RE30,baseline,TEMP,25,gpt2,25,1,REP,1,REP,0,1,REP,0,NONE,0,224,0,0.0,,13.381797790527344,0.0
vNEXT-RE30,baseline,TEMP,26,gpt2,26,1,TOO_SHORT,0,NONE,0,0,NONE,1,TOO_SHORT,0,80,0,0.0,,3.2607581615448,0.0
vNEXT-RE30,baseline,TEMP,27,gpt2,27,1,REP,1,REP,0,1,REP,0,NONE,0,217,0,0.0,,12.98173189163208,0.0
vNEXT-RE30,baseline,TEMP,28,gpt2,28,1,REP,1,REP,0,1,REP,0,NONE,0,97,0,0.0,,3.9629709720611572,0.0
vNEXT-RE30,baseline,TEMP,29,gpt2,29,1,REP,1,REP,0,1,REP,0,NONE,0,291,0,0.0,,20.220050811767578,0.0
vNEXT-RE30,controlled,TEMP,0,gpt2,0,0,NONE,0,NONE,0,0,NONE,0,NONE,1,535,36,0.06728971962616823,195.0,34.542195081710815,0.0
vNEXT-RE30,controlled,TEMP,1,gpt2,1,0,NONE,0,NONE,0,0,NONE,0,NONE,1,534,28,0.052434456928838954,85.0,40.31808590888977,42.0
vNEXT-RE30,controlled,TEMP,2,gpt2,2,0,NONE,0,NONE,0,0,NONE,0,NONE,1,549,65,0.11839708561020036,169.0,31.19925093650818,0.0
vNEXT-RE30,controlled,TEMP,3,gpt2,3,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,33,0.062146892655367235,53.0,44.8621187210083,90.0
vNEXT-RE30,controlled,TEMP,4,gpt2,4,1,BUDGET_EXCEEDED,1,REP,1,1,REP,1,BUDGET_EXHAUSTED,1,409,100,0.24449877750611246,85.0,23.13053011894226,49.0
vNEXT-RE30,controlled,TEMP,5,gpt2,5,0,NONE,0,NONE,0,0,NONE,0,NONE,1,176,36,0.20454545454545456,52.0,8.943099021911621,81.0
vNEXT-RE30,controlled,TEMP,6,gpt2,6,0,NONE,0,NONE,0,0,NONE,0,NONE,1,360,40,0.1111111111111111,74.0,23.81404995918274,77.0
vNEXT-RE30,controlled,TEMP,7,gpt2,7,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,60,0.11342155009451796,64.0,35.92090082168579,76.0
vNEXT-RE30,controlled,TEMP,8,gpt2,8,0,NONE,0,NONE,0,0,NONE,0,NONE,1,530,39,0.07358490566037736,135.0,32.769752979278564,8.0
vNEXT-RE30,controlled,TEMP,9,gpt2,9,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,18,0.03389830508474576,202.0,36.19343829154968,0.0
vNEXT-RE30,controlled,TEMP,10,gpt2,10,0,NONE,0,NONE,0,0,NONE,0,NONE,1,528,86,0.16287878787878787,76.0,35.25641083717346,29.0
vNEXT-RE30,controlled,TEMP,11,gpt2,11,0,NONE,0,NONE,0,0,NONE,0,NONE,1,528,92,0.17424242424242425,107.0,32.8272979259491,37.0
vNEXT-RE30,controlled,TEMP,12,gpt2,12,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,33,0.062381852551984876,126.0,32.2070050239563,13.0
vNEXT-RE30,controlled,TEMP,13,gpt2,13,0,NONE,0,NONE,0,0,NONE,0,NONE,1,522,79,0.15134099616858238,103.0,30.874631881713867,22.0
vNEXT-RE30,controlled,TEMP,14,gpt2,14,0,NONE,0,NONE,0,0,NONE,0,NONE,1,334,53,0.15868263473053892,63.0,19.148879766464233,73.0
vNEXT-RE30,controlled,TEMP,15,gpt2,15,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,28,0.052930056710775046,141.0,32.57174611091614,9.0
vNEXT-RE30,controlled,TEMP,16,gpt2,16,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,6,0.011342155009451797,315.0,43.478362798690796,0.0
vNEXT-RE30,controlled,TEMP,17,gpt2,17,0,NONE,0,NONE,0,0,NONE,0,NONE,1,98,5,0.05102040816326531,85.0,3.7769181728363037,55.0
vNEXT-RE30,controlled,TEMP,18,gpt2,18,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,81,0.15370018975332067,74.0,34.55194401741028,40.0
vNEXT-RE30,controlled,TEMP,19,gpt2,19,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,89,0.16888045540796964,77.0,31.29692578315735,49.0
vNEXT-RE30,controlled,TEMP,20,gpt2,20,0,NONE,0,NONE,0,0,NONE,0,NONE,1,532,39,0.07330827067669173,108.0,34.069535970687866,21.0
vNEXT-RE30,controlled,TEMP,21,gpt2,21,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,17,0.03225806451612903,176.0,35.00371503829956,3.0
vNEXT-RE30,controlled,TEMP,22,gpt2,22,0,NONE,0,NONE,0,0,NONE,0,NONE,1,527,72,0.1366223908918406,73.0,35.91719317436218,64.0
vNEXT-RE30,controlled,TEMP,23,gpt2,23,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,65,0.12287334593572778,89.0,33.36828589439392,47.0
vNEXT-RE30,controlled,TEMP,24,gpt2,24,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,37,0.06994328922495274,89.0,39.694941997528076,50.0
vNEXT-RE30,controlled,TEMP,25,gpt2,25,0,NONE,0,NONE,0,0,NONE,0,NONE,1,531,14,0.026365348399246705,224.0,36.94653916358948,0.0
vNEXT-RE30,controlled,TEMP,26,gpt2,26,0,NONE,0,NONE,0,0,NONE,0,NONE,1,459,33,0.0718954248366013,80.0,32.27781081199646,37.0
vNEXT-RE30,controlled,TEMP,27,gpt2,27,0,NONE,0,NONE,0,0,NONE,0,NONE,1,530,10,0.018867924528301886,217.0,38.229572057724,0.0
vNEXT-RE30,controlled,TEMP,28,gpt2,28,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,63,0.11819887429643527,97.0,36.471630811691284,45.0
vNEXT-RE30,controlled,TEMP,29,gpt2,29,0,NONE,0,NONE,0,0,NONE,0,NONE,1,530,16,0.03018867924528302,291.0,36.912030935287476,0.0
